"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Plug and Play\Sysprep Generalize Drivers","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%SystemRoot%\System32\drvinst.exe 6","N/D","Generalizza lo stato dei driver per preparare il sistema in modo che risulti avviabile con qualsiasi configurazione hardware.","Abilitata","Disabilitata","","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Power Efficiency Diagnostics\AnalyzeSystem","N/D","Pronta","Interattivo/Background","03/10/2024 20:46:16","-2147024726","Microsoft Corporation","Gestore COM","N/D","Questa attivit… consente di analizzare il sistema cercando le condizioni che possono causare un utilizzo di energia elevato.","Abilitata","Disabilitata","","SYSTEM","Disabilitata","00:05:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Printing\EduPrintProv","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","N/D","%windir%\system32\eduprintprov.exe ","N/D","N/D","Abilitata","Disabilitata","","INTERACTIVE","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Printing\PrinterCleanupTask","06/10/2024 12:00:00","Pronta","Interattivo/Background","06/09/2024 12:00:01","0","N/D","Gestore COM","N/D","N/D","Abilitata","Disabilitata","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","INTERACTIVE","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Ogni giorno ","12:00:00","01/01/2020","N/D","Ogni 30 giorni","N/D","Disabilitata","Disabilitata","Disabilitata","Disabilitata"
"NAGATO272","\Microsoft\Windows\Printing\PrintJobCleanupTask","N/D","Disabilitato","Interattivo/Background","05/07/2024 19:00:33","0","N/D","Gestore COM","N/D","N/D","Disabilitata","Disabilitata","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","INTERACTIVE","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Ogni giorno ","12:00:00","01/01/2021","N/D","Ogni 7 giorni","N/D","Disabilitata","Disabilitata","Disabilitata","Disabilitata"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\RecoveryEnvironment\VerifyWinRE","N/D","Disabilitato","Interattivo/Background","28/06/2024 16:22:09","0","Microsoft Corporation","Gestore COM","N/D","Convalida Ambiente ripristino Windows.","Disabilitata","Avvia solo se inattivo da  minuti, Se non inattivo riprova per  minuti","Non avviare se il sistema Š alimentato a batterie","Administrators","Disabilitata","01:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Registry\RegIdleBackup","N/D","Pronta","Interattivo/Background","28/09/2024 18:52:17","0","Microsoft Corporation","Gestore COM","N/D","Attivit… di backup inattivit… Registro di sistema","Abilitata","Disabilitata","Non avviare se il sistema Š alimentato a batterie","SYSTEM","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Security\Pwdless\IntelligentPwdlessTask","04/10/2024 03:00:00","Pronta","Interattivo/Background","03/10/2024 20:46:01","0","$(@%SystemRoot%\system32\IntelligentPwdlessTask.dll,-100)","Gestore COM","N/D","$(@%SystemRoot%\system32\IntelligentPwdlessTask.dll,-102)","Abilitata","Disabilitata","","SYSTEM","Disabilitata","00:10:00","Dati di pianificazione non disponibili in questo formato.","Ogni giorno ","03:00:00","01/08/2021","N/D","Ogni 1 giorni","N/D","Disabilitata","Disabilitata","Disabilitata","Disabilitata"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Servicing\StartComponentCleanup","N/D","Pronta","Interattivo/Background","01/10/2024 19:22:27","0","N/D","Gestore COM","N/D","N/D","Abilitata","Disabilitata","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","SYSTEM","Disabilitata","01:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\SharedPC\Account Cleanup","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","N/D","%windir%\System32\rundll32.exe %windir%\System32\Windows.SharedPC.AccountManager.dll,StartMaintenance","N/D","N/D","Disabilitata","Avvia solo se inattivo da  minuti, Se non inattivo riprova per  minuti Interrompi l'operazione se lo stato di inattivit… termina","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","SYSTEM","Disabilitata","00:30:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Shell\CreateObjectTask","N/D","Pronta","Interattivo/Background","30/09/2024 16:46:44","0","Microsoft Corporation","Gestore COM","N/D","Offre supporto per i componenti della shell che accedono ai dati di sistema","Abilitata","Disabilitata","","SYSTEM","Disabilitata","00:00:30","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Shell\FamilySafetyMonitor","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%windir%\System32\wpcmon.exe ","N/D","Inizializza il monitoraggio e l'applicazione di Family Safety.","Abilitata","Disabilitata","Interrompi in modalit… di alimentazione a batterie","SYSTEM","Disabilitata","00:10:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Shell\FamilySafetyRefreshTask","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","Gestore COM","N/D","Sincronizza le impostazioni pi— recenti con il servizio delle funzionalit… per la famiglia di account Microsoft.","Abilitata","Disabilitata","","SYSTEM","Disabilitata","00:10:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Shell\IndexerAutomaticMaintenance","N/D","Pronta","Interattivo/Background","03/10/2024 16:20:50","0","Microsoft Corporation","Gestore COM","N/D","Mantiene aggiornato l'indice di ricerca","Abilitata","Disabilitata","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","SERVIZIO LOCALE","Disabilitata","01:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Shell\ThemesSyncedImageDownload","N/D","Pronta","Interattivo/Background","03/10/2024 20:46:01","-2147024713","Microsoft Corporation","Gestore COM","N/D","Scarica un backup delle immagini dei temi sincronizzate","Abilitata","Avvia solo se inattivo da 10 minuti, Se non inattivo riprova per 60 minuti","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","Users","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\SoftwareProtectionPlatform\SvcRestartTaskLogon","N/D","Disabilitato","Interattivo/Background","28/06/2024 19:12:02","0","Microsoft Corporation","Gestore COM","N/D","Questa operazione esegue il riavvio del Servizio piattaforma protezione software all'accesso dell'utente","Disabilitata","Disabilitata","","INTERACTIVE","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","All'accesso","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\SpacePort\SpaceAgentTask","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%windir%\system32\SpaceAgent.exe ","N/D","Impostazioni di Spazi di archiviazione","Abilitata","Disabilitata","","SYSTEM","Disabilitata","06:00:00","Dati di pianificazione non disponibili in questo formato.","All'avvio del sistema","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\SpacePort\SpaceAgentTask","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%windir%\system32\SpaceAgent.exe ","N/D","Impostazioni di Spazi di archiviazione","Abilitata","Disabilitata","","SYSTEM","Disabilitata","06:00:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\SpacePort\SpaceManagerTask","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","$(@%SystemRoot%\system32\spaceman.exe,-2)","%windir%\system32\spaceman.exe /Work","N/D","$(@%SystemRoot%\system32\spaceman.exe,-3)","Abilitata","Disabilitata","","SYSTEM","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","All'avvio del sistema","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\SpacePort\SpaceManagerTask","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","$(@%SystemRoot%\system32\spaceman.exe,-2)","%windir%\system32\spaceman.exe /Work","N/D","$(@%SystemRoot%\system32\spaceman.exe,-3)","Abilitata","Disabilitata","","SYSTEM","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
